sex,stimulus_01_name,stimulus_01_amplitude,stimulus_01_amplitude_unit,preference_index,decision_duration_index,id
male,Fructose,7.6,%,1.0,,male_7.6
male,Fructose,7.6,%,0.6598984167766954,0.6566185477866116,male_7.6
female,Fructose,7.6,%,-0.933291415910656,-0.9364803262955854,female_7.6
female,Fructose,7.6,%,0.9682623445156427,0.9673529525803576,female_7.6
female,Fructose,7.6,%,0.0542846191753818,0.0712123909560263,female_7.6
male,Fructose,7.6,%,0.9779156373632496,0.9823708998845824,male_7.6
male,Fructose,7.6,%,-0.809139810814192,-0.8359227756999307,male_7.6
male,Fructose,7.6,%,0.9767924734494372,0.9741966840087926,male_7.6
female,Fructose,7.6,%,-0.5867104709629599,-0.5896401549360788,female_7.6
female,Fructose,7.6,%,-0.8562326356732728,-1.0,female_7.6
female,Fructose,7.6,%,-0.0885124668965172,-0.1216930127181916,female_7.6
male,Fructose,7.6,%,0.9634448169905953,0.9618611449451888,male_7.6
male,Fructose,7.6,%,0.7447378266091716,0.7243285772003317,male_7.6
male,Fructose,7.6,%,0.7126685883813411,0.7085165421558164,male_7.6
female,Fructose,7.6,%,-0.9297134070657108,-1.0,female_7.6
female,Fructose,7.6,%,-0.4402219384385046,-0.4391166705273724,female_7.6
female,Fructose,7.6,%,-0.4680022930935641,-0.4680908844030053,female_7.6
male,Fructose,7.6,%,0.3222827859305846,0.3213595946967223,male_7.6
male,Fructose,7.6,%,-0.6933739306945049,-0.683024071464972,male_7.6
male,Fructose,7.6,%,0.8421931078118011,0.8412283782597243,male_7.6
female,Fructose,7.6,%,0.7289943879271025,0.7235701643489254,female_7.6
female,Fructose,7.6,%,0.2063065626956571,0.2065400555631461,female_7.6
female,Fructose,7.6,%,-0.5732743522253024,-0.5728981979545432,female_7.6
male,Fructose,7.6,%,-0.02887013634852,-0.0459467740061065,male_7.6
male,Fructose,7.6,%,-0.9872234864028052,-0.9944029501506898,male_7.6
male,Fructose,7.6,%,0.9917247549110972,0.9909758848815584,male_7.6
female,Fructose,7.6,%,-0.5227277715590088,-0.5221509251527271,female_7.6
female,Fructose,7.6,%,0.5298368779682016,0.4997903061530166,female_7.6
female,Fructose,7.6,%,0.3879466989703209,0.3838590741499385,female_7.6
male,Fructose,7.6,%,-0.9916304762259028,-0.9911551388643198,male_7.6
male,Fructose,7.6,%,-0.3518685110120969,-0.4674310134871217,male_7.6
female,Fructose,7.6,%,0.8287839491069243,0.8285053279612583,female_7.6
female,Fructose,7.6,%,0.9287743768565156,0.927698997093976,female_7.6
male,Fructose,7.6,%,0.6285316631871956,0.6240012880114311,male_7.6
male,Fructose,7.6,%,0.99875228127677,0.998701059508923,male_7.6
female,Fructose,7.6,%,-0.5460257029855311,-0.5457344755438001,female_7.6
female,Fructose,7.6,%,-0.1635422141758648,-0.1594021441427341,female_7.6
male,Fructose,7.6,%,-0.3564768076768598,-0.3563160980694477,male_7.6
male,Fructose,7.6,%,0.8658409164307833,0.8617286851302535,male_7.6
female,Fructose,7.6,%,-0.428613520069928,-0.4259071038790594,female_7.6
female,Fructose,7.6,%,-0.2645790361897618,-0.2633212725151749,female_7.6
male,Fructose,7.6,%,0.9498179268981364,0.9472860605688688,male_7.6
male,Fructose,7.6,%,0.9362003309607831,0.9333999333999334,male_7.6
female,Fructose,7.6,%,-0.6273568443987513,-0.6272126816380449,female_7.6
female,Fructose,7.6,%,-0.80891142559673,-0.8576576576576577,female_7.6
male,Fructose,7.6,%,0.1041387257031677,0.1027319509611018,male_7.6
female,Fructose,7.6,%,-0.2438407244639765,-0.273631100697931,female_7.6
male,Fructose,7.6,%,-0.5185837624375702,-0.5185837624375702,male_7.6
male,Fructose,7.6,%,-0.512382193176923,-0.5075914313906483,male_7.6
female,Fructose,7.6,%,-0.0266661609073323,0.0281993488605058,female_7.6
female,Fructose,7.6,%,0.9298927995446352,0.9278045349302956,female_7.6
male,Fructose,7.6,%,-0.8737303399996286,-0.9710512950736414,male_7.6
male,Fructose,7.6,%,-0.5284999944563327,-0.523859641265647,male_7.6
female,Fructose,7.6,%,0.2264550033799254,0.2239419826954419,female_7.6
female,Fructose,7.6,%,0.6394957905363478,0.6209082852050606,female_7.6
male,Fructose,7.6,%,-0.9107892098166916,-0.910156862745098,male_7.6
male,Fructose,7.6,%,-0.4788886653702586,-0.4708519161588306,male_7.6
female,Fructose,7.6,%,-0.7991953146859894,-0.7989489547509564,female_7.6
male,Fructose,7.6,%,0.8587995265087721,0.8587995265087721,male_7.6
female,Fructose,7.6,%,-0.1353045212292425,-0.1347190877776458,female_7.6
male,Fructose,7.6,%,0.8354150338793043,0.8213304901295596,male_7.6
female,Fructose,7.6,%,0.299433129439179,0.3003654790466153,female_7.6
male,Fructose,14.0,%,-0.4043374122778404,-0.3326163227800517,male_14.0
female,Fructose,14.0,%,0.9912008185285088,0.9912,female_14.0
male,Fructose,14.0,%,-0.3149458825384933,-0.2903937265152753,male_14.0
female,Fructose,14.0,%,0.5127778713371506,0.5176819674554651,female_14.0
male,Fructose,14.0,%,1.0,,male_14.0
female,Fructose,14.0,%,0.9792509133502524,0.9786788938243302,female_14.0
male,Fructose,14.0,%,0.4479617018907836,0.4338750190287715,male_14.0
female,Fructose,14.0,%,-0.905494254187868,-0.905494254187868,female_14.0
male,Fructose,14.0,%,0.9964296340374889,0.9962430772220364,male_14.0
female,Fructose,14.0,%,0.5693108974358975,0.5767863133176786,female_14.0
male,Fructose,14.0,%,0.7107330330218532,0.7096222660301028,male_14.0
female,Fructose,14.0,%,-0.9979779991466784,-0.9979779991466784,female_14.0
male,Fructose,14.0,%,-0.4012292682926829,-0.3871914689671699,male_14.0
female,Fructose,14.0,%,-0.2806898116632629,-0.2896641023688019,female_14.0
male,Fructose,14.0,%,-0.9974800348348124,-0.9972763230360988,male_14.0
female,Fructose,14.0,%,0.5228989458548473,0.5267621454647571,female_14.0
male,Fructose,14.0,%,-0.3334319089161615,-0.6317249698431846,male_14.0
female,Fructose,14.0,%,-0.4177429136715682,-0.4254383334332953,female_14.0
male,Fructose,14.0,%,0.9784186011987605,0.9779607538445504,male_14.0
female,Fructose,14.0,%,-0.5316745224050597,1.0,female_14.0
male,Fructose,14.0,%,0.8844664671750484,0.8844664671750485,male_14.0
female,Fructose,14.0,%,-0.8511474095600762,-0.8460198824468471,female_14.0
male,Fructose,14.0,%,0.5837022246501027,0.5742959509958778,male_14.0
female,Fructose,14.0,%,-0.960334982870194,-0.9987580050456044,female_14.0
male,Fructose,14.0,%,-0.997441269723546,-0.9968984233652106,male_14.0
female,Fructose,14.0,%,0.4618112066961172,0.4623920607076747,female_14.0
male,Fructose,14.0,%,-1.0,,male_14.0
female,Fructose,14.0,%,0.994862426158968,0.994675227312047,female_14.0
male,Fructose,14.0,%,1.0,,male_14.0
female,Fructose,14.0,%,0.5297611865492244,0.5280748164983792,female_14.0
male,Fructose,14.0,%,0.9877298053045638,0.9876517283380234,male_14.0
female,Fructose,14.0,%,-0.996219719179139,-0.996219719179139,female_14.0
male,Fructose,14.0,%,1.0,1.0,male_14.0
female,Fructose,14.0,%,-0.8119785118299234,-0.8102178552887112,female_14.0
male,Fructose,14.0,%,0.7878390061157184,0.7380061155630535,male_14.0
female,Fructose,14.0,%,-0.9934057670616137,-0.9933942402410524,female_14.0
male,Fructose,14.0,%,-0.988593936678614,-0.9885880781838048,male_14.0
female,Fructose,14.0,%,0.9647647550617344,0.9654077378066518,female_14.0
male,Fructose,14.0,%,-0.2260983229658196,-0.1018247546909967,male_14.0
female,Fructose,14.0,%,0.5756016408857476,0.5733621414993404,female_14.0
male,Fructose,14.0,%,-0.9414230106820376,-0.940702818732427,male_14.0
female,Fructose,14.0,%,0.4768665013255794,0.466811941599477,female_14.0
male,Fructose,14.0,%,0.5069510731398437,0.5006221881879965,male_14.0
female,Fructose,14.0,%,-0.7592014176621322,-0.7579671702610233,female_14.0
male,Fructose,14.0,%,0.8416269845118368,0.8411231320049813,male_14.0
female,Fructose,14.0,%,-0.992781993950977,-0.9927211488983488,female_14.0
male,Fructose,14.0,%,0.5557508738221286,0.5445372339868185,male_14.0
female,Fructose,14.0,%,0.8975503599129513,0.910163271420012,female_14.0
male,Fructose,14.0,%,-0.9603988035892322,-0.9603766808986074,male_14.0
female,Fructose,14.0,%,0.8876461988304092,0.9296816619339412,female_14.0
male,Fructose,14.0,%,-0.7659144006358535,-0.8294533023928937,male_14.0
female,Fructose,14.0,%,0.9293663719559484,0.9284381322804328,female_14.0
male,Fructose,14.0,%,-0.8920350924343936,-0.8905932360007393,male_14.0
female,Fructose,14.0,%,-0.1737398818096042,-0.1904824265379927,female_14.0
male,Fructose,14.0,%,0.7032113225963885,0.7030084000781402,male_14.0
female,Fructose,14.0,%,-0.5104695191215448,-0.5106697214700926,female_14.0
male,Fructose,14.0,%,0.9282822882456274,0.9209221537975684,male_14.0
female,Fructose,14.0,%,-0.7869605585231452,-0.7899173873133968,female_14.0
male,Fructose,14.0,%,0.9746378885899124,0.9741823939078996,male_14.0
female,Fructose,14.0,%,-0.6281634272114242,-0.6309128836793484,female_14.0
male,Fructose,14.0,%,-0.8917713782819147,-0.8917438550846546,male_14.0
female,Fructose,14.0,%,0.0351780472479344,0.0351780472479344,female_14.0
male,Fructose,14.0,%,-0.6742317236113762,-0.6742317236113762,male_14.0
female,Fructose,14.0,%,0.9404441640846768,0.9398155092245388,female_14.0
male,Fructose,14.0,%,0.7983446344480997,0.7954927878770195,male_14.0
female,Fructose,14.0,%,-0.407017676672092,-0.4498083992316468,female_14.0
male,Fructose,14.0,%,0.9865680233673751,0.9865597132738833,male_14.0
female,Fructose,14.0,%,0.1836319491761273,0.1836319491761273,female_14.0
male,Fructose,14.0,%,0.1518893937628646,0.1516917220215204,male_14.0
female,Fructose,14.0,%,-0.5934213574241372,-0.5685942938041961,female_14.0
male,Fructose,14.0,%,0.8646787696359702,0.8592904860180557,male_14.0
female,Fructose,14.0,%,-0.4433832477908884,-0.4876206576866445,female_14.0
male,Fructose,14.0,%,-0.9877398770266876,-0.9877398770266876,male_14.0
female,Fructose,14.0,%,0.9845299557998736,0.9919285687656116,female_14.0
male,Fructose,14.0,%,-0.8688499146360391,-0.8701742464689608,male_14.0
female,Fructose,14.0,%,-0.1410529795850896,-0.1429612213133755,female_14.0
male,Fructose,14.0,%,0.6534336514150559,0.6487533710129054,male_14.0
female,Fructose,14.0,%,0.7265322361119836,0.7429187452439334,female_14.0
male,Fructose,14.0,%,-0.2828230526789735,-0.2780037848312124,male_14.0
female,Fructose,14.0,%,-0.910165262017986,-0.909511704670486,female_14.0
male,Fructose,14.0,%,-0.1614535373998004,-0.1870189307260245,male_14.0
female,Fructose,14.0,%,-0.7943429417075417,-0.7943429417075418,female_14.0
male,Fructose,14.0,%,0.979494759982565,0.9793649280061028,male_14.0
female,Fructose,14.0,%,0.8633157378427616,0.917673868520495,female_14.0
male,Fructose,14.0,%,0.4240144195502274,0.4239178283198826,male_14.0
female,Fructose,14.0,%,0.6263308824259023,0.6241041304825218,female_14.0
male,Fructose,14.0,%,-0.962560774891693,-0.962405729374442,male_14.0
female,Fructose,14.0,%,-0.0132943836113462,-0.0081268879349848,female_14.0
male,Fructose,14.0,%,0.1041289506401727,0.1054792426459347,male_14.0
female,Fructose,14.0,%,0.2663655838194245,0.2578172641217363,female_14.0
male,Fructose,14.0,%,0.4732604499112401,0.5970934023177067,male_14.0
female,Fructose,14.0,%,-0.6638788767181052,-0.6639958230415487,female_14.0
male,Fructose,14.0,%,0.6591119425027077,0.658883568796674,male_14.0
female,Fructose,14.0,%,-0.5278238035716015,-0.5277322814804765,female_14.0
male,Fructose,14.0,%,-0.0292270432248265,-0.0636659631558294,male_14.0
female,Fructose,14.0,%,0.6785861245987984,0.6756060842028759,female_14.0
male,Fructose,14.0,%,0.4284522408813776,0.4281647635456909,male_14.0
female,Fructose,14.0,%,0.3886430986268209,0.3909362653901628,female_14.0
male,Fructose,14.0,%,-0.9166426600005576,-0.930185112396354,male_14.0
female,Fructose,14.0,%,0.4634048766827356,0.4635219748344635,female_14.0
male,Fructose,14.0,%,-0.8385881540601742,-0.8354519481594965,male_14.0
female,Fructose,14.0,%,-0.1081693593098014,-0.1205617955426166,female_14.0
male,Fructose,14.0,%,0.5258271292649975,0.5261195817800224,male_14.0
female,Fructose,14.0,%,-0.4782186474133654,-0.4781966157516388,female_14.0
male,Fructose,14.0,%,0.9950073335858808,0.9950006322157704,male_14.0
female,Fructose,14.0,%,-0.5183482388488403,-0.5321940110293426,female_14.0
male,Fructose,14.0,%,0.9770391762676924,0.9740511365602188,male_14.0
female,Fructose,14.0,%,-0.6278145428133324,-0.6261210591919253,female_14.0
male,Fructose,14.0,%,-0.4945509129791084,-0.4948582945991526,male_14.0
female,Fructose,14.0,%,1.0,1.0,female_14.0
male,Fructose,14.0,%,-0.5982902615820989,-0.648842242158845,male_14.0
female,Fructose,14.0,%,0.8142401308589925,0.8141716313854734,female_14.0
male,Fructose,14.0,%,-0.0077846008502597,-0.0634857336550156,male_14.0
female,Fructose,14.0,%,0.6996184895558881,0.6992984121960226,female_14.0
male,Fructose,14.0,%,0.925274820206034,0.9259195247096949,male_14.0
female,Fructose,14.0,%,-0.918893400056652,-0.9188428252900496,female_14.0
male,Fructose,14.0,%,0.98254233245886,0.9816849816849816,male_14.0
female,Fructose,14.0,%,-0.6241744847086093,-0.6235049193782466,female_14.0
male,Fructose,14.0,%,0.5231044776119402,0.5230578835381475,male_14.0
female,Fructose,14.0,%,-0.8606053577641193,-0.8605797577737611,female_14.0
male,Fructose,14.0,%,-0.6698440553583536,-0.668163232582378,male_14.0
female,Fructose,14.0,%,0.9368345945133972,0.9343897800965428,female_14.0
male,Fructose,14.0,%,-0.9564794409037664,-0.9564794409037664,male_14.0
female,Fructose,14.0,%,0.8287035997395074,0.8279909350230571,female_14.0
male,Fructose,14.0,%,-0.7800595121569243,-0.7800595121569242,male_14.0
female,Fructose,14.0,%,0.8699909567382025,0.8698416097974124,female_14.0
male,Fructose,14.0,%,0.8319679412519494,0.8317021571069854,male_14.0
female,Fructose,14.0,%,-0.2118099073370179,-0.211096715816316,female_14.0
male,Fructose,14.0,%,0.8738345448798989,0.8728094631193245,male_14.0
female,Fructose,14.0,%,-0.8863403345343761,-0.8863403345343762,female_14.0
male,Fructose,14.0,%,0.99715887989304,0.9970992511138496,male_14.0
female,Fructose,14.0,%,-0.163047784703097,-0.1824496251977168,female_14.0
male,Fructose,14.0,%,-0.730120064316731,-0.7275916693392421,male_14.0
female,Fructose,14.0,%,-0.8765432098765432,-0.8758993490425977,female_14.0
male,Fructose,14.0,%,-0.0945507440975718,-0.0958103346436645,male_14.0
female,Fructose,14.0,%,0.7264801743616404,0.7261899995996637,female_14.0
male,Fructose,14.0,%,-0.8656367674036884,-0.8653520527135683,male_14.0
female,Fructose,14.0,%,0.8314760582664588,0.8267668820189028,female_14.0
male,Fructose,14.0,%,0.9751103597257442,0.9749815902267708,male_14.0
female,Fructose,14.0,%,-0.6795554130597413,-0.6794937574824697,female_14.0
male,Fructose,14.0,%,0.6425139383821845,0.6458956624309689,male_14.0
female,Fructose,14.0,%,0.60233745411586,0.6047241266387078,female_14.0
male,Fructose,14.0,%,0.3190756453470556,0.3195776032472543,male_14.0
female,Fructose,14.0,%,0.5159534094848992,0.5159534094848993,female_14.0
male,Fructose,14.0,%,1.0,,male_14.0
female,Fructose,14.0,%,0.5506219556378569,0.5503957146021708,female_14.0
male,Fructose,14.0,%,-0.9864131451884568,-0.9863650449333746,male_14.0
female,Fructose,14.0,%,0.3795486807969064,0.3809547142815143,female_14.0
male,Fructose,14.0,%,-0.5277819184616531,-0.5264274168683254,male_14.0
female,Fructose,14.0,%,0.6982282225264568,0.6966884623497153,female_14.0
male,Fructose,14.0,%,-0.0284078685212381,-0.0323768028846153,male_14.0
female,Fructose,14.0,%,-0.7209751731573113,-0.7209751731573113,female_14.0
male,Fructose,14.0,%,-0.4852804499752562,-0.4707933631997617,male_14.0
female,Fructose,14.0,%,-0.9689974916152306,-0.98257562858278,female_14.0
male,Fructose,14.0,%,0.786685482179294,0.7866386915263935,male_14.0
female,Fructose,14.0,%,-0.8595745079487012,-0.8580102490267214,female_14.0
male,Fructose,14.0,%,-0.9560842803030304,-0.9980452809656716,male_14.0
female,Fructose,14.0,%,0.9631201959940902,0.9636710565698892,female_14.0
male,Fructose,14.0,%,-0.7930856848491786,-0.7927812595536533,male_14.0
female,Fructose,14.0,%,0.8179018361857238,0.8430678932442714,female_14.0
male,Fructose,14.0,%,-0.1141658284820222,-0.1139047541616699,male_14.0
female,Fructose,14.0,%,-0.0520809642938367,-0.0512088474926729,female_14.0
male,Fructose,8.0,%,-0.6987242394504416,-0.6976676414136846,male_8.0
female,Fructose,8.0,%,0.9830285241213216,0.9834763625414032,female_8.0
male,Fructose,8.0,%,-0.6523159412453817,-0.8356860389447865,male_8.0
female,Fructose,8.0,%,0.3757511284896927,0.2814085874409779,female_8.0
male,Fructose,8.0,%,0.9066869043017544,0.9061916541089724,male_8.0
female,Fructose,8.0,%,0.7905296062881323,0.7888679512896886,female_8.0
male,Fructose,8.0,%,0.7755736740354711,0.7746210522507748,male_8.0
female,Fructose,8.0,%,-0.5555280826216787,-0.5335016818213576,female_8.0
male,Fructose,8.0,%,0.5560805392401222,0.5537787847759308,male_8.0
female,Fructose,8.0,%,-0.2687948227903192,-0.2687948227903192,female_8.0
male,Fructose,8.0,%,0.4725009272556087,0.4604369734819744,male_8.0
female,Fructose,8.0,%,-0.8545159064093144,-0.8812569867097255,female_8.0
male,Fructose,8.0,%,-0.8677327633144447,-0.8670679556555401,male_8.0
female,Fructose,8.0,%,0.9030726812768256,0.9023663980072438,female_8.0
male,Fructose,8.0,%,-0.1983151784704684,-0.1943828949112739,male_8.0
female,Fructose,8.0,%,0.622906718050397,0.6186648090970706,female_8.0
male,Fructose,8.0,%,-0.5118416020241049,-0.555232734095999,male_8.0
female,Fructose,8.0,%,0.9847042355362324,0.9838105143350536,female_8.0
male,Fructose,8.0,%,0.922154213488469,0.888583013520294,male_8.0
female,Fructose,8.0,%,-0.9543619676877536,-0.9543454447559458,female_8.0
male,Fructose,8.0,%,0.8845706217923035,0.8844901816654416,male_8.0
female,Fructose,8.0,%,0.0348394339093132,0.0322690865969228,female_8.0
male,Fructose,8.0,%,1.0,,male_8.0
female,Fructose,8.0,%,-0.9268933253995936,-0.9558679579298136,female_8.0
male,Fructose,8.0,%,-0.2474291581738211,-0.2492671322231601,male_8.0
female,Fructose,8.0,%,0.9209291032696666,0.95078851389531,female_8.0
male,Fructose,8.0,%,0.1117272629194087,0.1111422988480929,male_8.0
female,Fructose,8.0,%,-0.1820920874365558,-0.1841273699562469,female_8.0
male,Fructose,8.0,%,-0.7429264349232013,-0.7429264349232013,male_8.0
female,Fructose,8.0,%,0.890475084753634,0.8891895955495415,female_8.0
male,Fructose,8.0,%,0.7117418351477448,0.7107371378036726,male_8.0
female,Fructose,8.0,%,-0.3533288697326024,-0.3567780166762809,female_8.0
male,Fructose,8.0,%,-0.7093424308315213,-0.7098071568526348,male_8.0
female,Fructose,8.0,%,-0.1233085734267216,-0.1214000509727295,female_8.0
male,Fructose,8.0,%,0.8978607360885867,0.8961246336313307,male_8.0
female,Fructose,8.0,%,-0.9752893308380586,-0.9822843474360892,female_8.0
male,Fructose,8.0,%,-0.999243877772842,-0.9988419726995064,male_8.0
female,Fructose,8.0,%,-0.5575361598371328,-0.5575361598371328,female_8.0
male,Fructose,8.0,%,-0.7840685854749504,-0.7816844742765765,male_8.0
female,Fructose,8.0,%,0.5661597916491641,0.5622085770688757,female_8.0
male,Fructose,8.0,%,-0.9779685184667432,-0.977968518466743,male_8.0
female,Fructose,8.0,%,0.8283790931384335,0.8069471338475351,female_8.0
male,Fructose,8.0,%,0.9897479709525844,0.9897453045756004,male_8.0
female,Fructose,8.0,%,0.3299307837516605,0.3289533567502596,female_8.0
male,Fructose,8.0,%,0.8628022013319344,0.8621468683434818,male_8.0
female,Fructose,8.0,%,-0.8675022724010907,-0.8675022724010908,female_8.0
male,Fructose,8.0,%,0.8554980881253094,0.9745320031386616,male_8.0
female,Fructose,8.0,%,-0.3394325311358742,-0.3541674555988942,female_8.0
male,Fructose,8.0,%,-0.9973391959087778,-0.9972173157951866,male_8.0
female,Fructose,8.0,%,0.7269061790582894,0.7307570406592412,female_8.0
male,Fructose,8.0,%,-0.8813855641582296,-0.8813855641582294,male_8.0
female,Fructose,8.0,%,-0.0698927557564924,-0.0729669170950309,female_8.0
male,Fructose,8.0,%,-0.8850048629784312,-0.9409720176730486,male_8.0
female,Fructose,8.0,%,0.5826903205245825,0.5713860620127358,female_8.0
male,Fructose,8.0,%,0.0490671946636421,0.0489209324681566,male_8.0
female,Fructose,8.0,%,0.7818923371957973,0.7820848753342878,female_8.0
male,Fructose,8.0,%,-0.9503100941975436,-0.9503100941975436,male_8.0
female,Fructose,8.0,%,0.9057381809734,0.911381221906158,female_8.0
male,Fructose,8.0,%,0.7672088881016345,0.7663281836500849,male_8.0
female,Fructose,8.0,%,0.9985667218882044,0.9984960056253296,female_8.0
male,Fructose,8.0,%,0.9975186663959758,0.9975166777663644,male_8.0
female,Fructose,8.0,%,-0.2769377500697868,-0.2772943037974683,female_8.0
male,Fructose,8.0,%,0.5118530167319469,0.5118148694454484,male_8.0
female,Fructose,8.0,%,-0.3438929168990519,-0.3443427806293238,female_8.0
male,Fructose,8.0,%,-0.6200847208459016,-0.6473336876605545,male_8.0
female,Fructose,8.0,%,-0.9624931463566496,-0.9957472546165914,female_8.0
male,Fructose,8.0,%,0.1538996449877392,0.1553373154018102,male_8.0
female,Fructose,8.0,%,0.3888919920311307,0.3886301829154714,female_8.0
male,Fructose,8.0,%,0.4581044426818639,0.45750416625821,male_8.0
female,Fructose,8.0,%,0.9017102372709812,0.9015483157458182,female_8.0
male,Fructose,8.0,%,-0.9285649460001816,-0.943577809168606,male_8.0
female,Fructose,8.0,%,0.6102304439138065,0.5973768672980149,female_8.0
male,Fructose,8.0,%,0.2184758207077553,0.2176952722140802,male_8.0
female,Fructose,8.0,%,-0.971501945019342,-0.9722499241208864,female_8.0
male,Fructose,8.0,%,0.9907922765065622,0.9907922765065622,male_8.0
female,Fructose,8.0,%,-0.9179195777681164,-0.9197635818962028,female_8.0
male,Fructose,8.0,%,0.9771880772375366,0.9766786713034146,male_8.0
female,Fructose,8.0,%,0.493914616225178,0.4845778208436867,female_8.0
male,Fructose,8.0,%,-0.8662969317320353,-0.8480668306450698,male_8.0
female,Fructose,8.0,%,0.7764942628819101,0.7856156524106813,female_8.0
male,Fructose,8.0,%,-0.9805661565823114,-0.9972910361319732,male_8.0
female,Fructose,8.0,%,0.5026048338884619,0.4987616306312337,female_8.0
male,Fructose,8.0,%,-0.9237923268095682,-0.924633120635568,male_8.0
female,Fructose,8.0,%,-0.3073517741210667,-0.3197559939770665,female_8.0
male,Fructose,8.0,%,0.9739785564029616,0.9739442696879436,male_8.0
female,Fructose,8.0,%,-0.8306649997983627,-0.8294060290891363,female_8.0
male,Fructose,8.0,%,0.447445285502715,0.4541152646043849,male_8.0
female,Fructose,8.0,%,0.9929123412466486,0.9926254826254828,female_8.0
male,Fructose,8.0,%,0.8418116575701837,0.8024601481109577,male_8.0
female,Fructose,8.0,%,-0.2120905858132135,-0.2491826362031884,female_8.0
male,Fructose,8.0,%,-0.7933763682290206,-0.7926372419232177,male_8.0
female,Fructose,8.0,%,-0.5349070007749936,-0.5370163780698776,female_8.0
male,Fructose,8.0,%,-0.8792834967240247,-0.8818268297227588,male_8.0
female,Fructose,8.0,%,-0.8840587892131955,-0.8983484707711561,female_8.0
male,Fructose,8.0,%,-0.9278030303030304,-0.990301513433186,male_8.0
female,Fructose,8.0,%,0.8687057970138428,0.8591165596419537,female_8.0
male,Fructose,8.0,%,0.4954395012315271,0.4951917986234779,male_8.0
female,Fructose,8.0,%,-0.8012623340952489,-0.8012623340952488,female_8.0
male,Fructose,8.0,%,0.6797309881013968,0.6797309881013968,male_8.0
female,Fructose,8.0,%,0.4271652809365795,0.4257307318531808,female_8.0
male,Fructose,8.0,%,-0.2352258648154339,-0.2904617597205814,male_8.0
female,Fructose,8.0,%,-0.907884711872596,-0.9421161649121812,female_8.0
male,Fructose,8.0,%,-0.6401870935848196,-0.6110454540783294,male_8.0
female,Fructose,8.0,%,-0.8699530331136281,-0.8698554388182321,female_8.0
male,Fructose,8.0,%,-0.8316517945294355,-0.8283660068063078,male_8.0
female,Fructose,8.0,%,0.1610307500718459,0.1628749920044348,female_8.0
male,Fructose,8.0,%,-0.576616493761466,-0.5767856568062575,male_8.0
female,Fructose,8.0,%,0.5877972168109835,0.5777735344662975,female_8.0
male,Fructose,2.0,%,0.8741137289704465,0.8741137289704465,male_2.0
female,Fructose,2.0,%,0.8148066594544914,0.8148066594544915,female_2.0
male,Fructose,2.0,%,0.1190291829040734,0.0846599227127049,male_2.0
female,Fructose,2.0,%,0.549423493231504,0.5503453661438917,female_2.0
male,Fructose,2.0,%,-0.8288699944087763,-0.8279144613117742,male_2.0
female,Fructose,2.0,%,0.6412823916431003,0.6405978952237771,female_2.0
male,Fructose,2.0,%,0.0417411876035012,0.0409970357883571,male_2.0
female,Fructose,2.0,%,-0.09386628839035,-0.0948875295399068,female_2.0
male,Fructose,2.0,%,0.7437156717315481,0.7419804038304356,male_2.0
female,Fructose,2.0,%,-0.0408350583915947,-0.0933502918158226,female_2.0
male,Fructose,2.0,%,0.7658744372912532,0.7654111416127499,male_2.0
female,Fructose,2.0,%,-0.338884469560007,-0.3602728942534768,female_2.0
male,Fructose,2.0,%,-0.4180064642853431,-0.4180064642853431,male_2.0
female,Fructose,2.0,%,0.9348489861511556,0.9344711195626336,female_2.0
male,Fructose,2.0,%,-0.6780828344624392,-0.6872016453140626,male_2.0
female,Fructose,2.0,%,0.5012198427758201,0.5010221536150862,female_2.0
male,Fructose,2.0,%,0.0039223656132506,-0.0156980178014485,male_2.0
female,Fructose,2.0,%,-0.2704733139623795,-0.2704454215255209,female_2.0
male,Fructose,2.0,%,-0.4976165759200016,-0.4974355713801288,male_2.0
female,Fructose,2.0,%,-0.5412783231846237,-0.5756087232691086,female_2.0
male,Fructose,2.0,%,0.5368257261410789,0.5346383089600365,male_2.0
female,Fructose,2.0,%,-0.7515196998123828,-0.757173645030445,female_2.0
male,Fructose,2.0,%,-0.4319909077432425,-0.500828637719589,male_2.0
female,Fructose,2.0,%,0.3557489624417983,0.340968115997585,female_2.0
male,Fructose,2.0,%,0.7933446415978959,0.7857665026771778,male_2.0
female,Fructose,2.0,%,0.5904404073180624,0.5933486606426777,female_2.0
male,Fructose,2.0,%,-0.7015922330097087,-0.8222499480141402,male_2.0
female,Fructose,2.0,%,0.897779079007905,0.9587308439456076,female_2.0
male,Fructose,2.0,%,0.4026810765873428,0.4013066944418142,male_2.0
female,Fructose,2.0,%,0.4407642801291177,0.4322440131491903,female_2.0
male,Fructose,2.0,%,0.0964384515679712,0.0956161412748818,male_2.0
female,Fructose,2.0,%,-0.7771318912674902,-0.798612158696636,female_2.0
male,Fructose,2.0,%,1.0,1.0,male_2.0
female,Fructose,2.0,%,-0.9079106765724332,-0.91709755256808,female_2.0
male,Fructose,2.0,%,0.6794548354356967,0.6779012393643886,male_2.0
female,Fructose,2.0,%,0.0596102913356034,0.0382502031497891,female_2.0
male,Fructose,2.0,%,0.1290922224897664,0.1290922224897664,male_2.0
female,Fructose,2.0,%,0.9714013895695794,0.97052181148223,female_2.0
male,Fructose,2.0,%,-0.7423367824707245,-0.7417913650818425,male_2.0
female,Fructose,2.0,%,0.98079561042524,0.9807479674796749,female_2.0
